Name,Location,Year,Kilometers_Driven,Owner_Type,Engine_CC,Power_bhp,Seats,Selling_Price_Lakh,Mileage_kmpl,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Kms_per_Year,Is_Luxury,Price_per_bhp
Honda City i DTec V,Coimbatore,2017,73003,First,1498,98.6,5.0,7.75,26.0,False,True,8,9125.38,False,0.08
Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,First,1396,88.76,5.0,4.4,22.54,False,True,11,4233.27,False,0.05
Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,First,2987,265.0,5.0,42.0,13.0,False,False,10,4149.3,True,0.16
Nissan Terrano XV 110 PS,Kochi,2014,103788,First,1461,108.5,5.0,5.67,19.01,False,True,11,9435.27,False,0.05
Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,First,1461,108.45,5.0,11.5,19.6,False,False,9,5000.0,False,0.11
Maruti Wagon R LXI Minor,Pune,2009,120000,First,998,67.1,5.0,1.69,18.9,True,True,16,7500.0,False,0.03
Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,Second,1493,110.0,5.0,1.8,17.1,False,True,16,6084.94,False,0.02
Maruti Ritz LXi,Mumbai,2016,62000,First,1197,85.8,5.0,3.2,18.5,True,True,9,6888.89,False,0.04
BMW 5 Series 520d Sport Line,Kochi,2019,18373,First,1995,187.74,5.0,45.86,22.48,False,False,6,3062.17,True,0.24
Volkswagen Polo 1.2 MPI Highline,Hyderabad,2016,60453,First,1198,74.0,5.0,5.1,16.47,True,True,9,6717.0,False,0.07
Ford Figo Petrol ZXI,Mumbai,2010,69009,Second,1196,70.0,5.0,2.4,15.6,True,True,15,4600.6,False,0.03
BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,First,1995,184.0,5.0,22.0,18.88,False,False,12,2500.0,True,0.12
Hyundai Verna 1.6 SX CRDi (O),Delhi,2012,70707,First,1582,126.32,5.0,4.28,22.32,False,True,13,5439.0,False,0.03
Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,First,1461,83.8,5.0,5.67,20.45,False,True,10,6467.7,False,0.07
Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,First,1197,81.86,5.0,6.2,18.9,True,False,7,428.57,False,0.08
BMW X1 sDrive20d,Bangalore,2013,49000,Second,1995,184.0,5.0,14.49,17.05,False,False,12,4083.33,True,0.08
Maruti Ritz VDi,Pune,2010,71000,First,1248,73.9,5.0,3.0,21.1,False,True,15,4733.33,False,0.04
Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,Second,1086,68.05,5.0,2.25,19.81,True,True,15,3466.67,False,0.03
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Kochi,2016,35659,First,2993,258.0,7.0,43.78,15.97,False,False,9,3962.11,True,0.17
Honda City V MT Exclusive,Kochi,2019,5377,First,1497,116.3,5.0,11.45,16.8,True,True,6,896.17,False,0.1
Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,First,2696,184.0,7.0,10.5,11.18,False,False,11,5909.09,False,0.06
Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,First,1498,89.84,5.0,7.48,22.7,False,True,10,9270.8,False,0.08
Maruti Alto LXi,Coimbatore,2010,48105,First,796,46.3,5.0,3.1,19.7,True,True,15,3207.0,False,0.07
Volkswagen Polo 1.2 MPI Highline,Mumbai,2011,46759,First,1198,74.0,5.0,2.55,16.47,True,True,14,3339.93,False,0.03
Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,First,1199,73.9,5.0,3.5,22.07,False,True,12,5166.67,False,0.05
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2012,35175,First,1199,73.9,5.0,2.59,22.07,False,True,13,2705.77,False,0.04
Maruti Ertiga ZDI,Kolkata,2013,70000,First,1248,88.8,7.0,5.45,20.77,False,True,12,5833.33,False,0.06
Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,First,1498,98.59,5.0,6.0,22.77,False,True,8,3750.0,False,0.06
Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,First,2755,171.5,7.0,15.49,11.36,False,False,9,7402.0,False,0.09
BMW 5 Series 523i Sedan,Mumbai,2010,69300,Second,2497,150.0,5.0,12.5,10.8,True,False,15,4620.0,True,0.08
Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,First,1248,74.0,5.0,4.75,23.4,False,True,8,18500.0,False,0.06
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,22000,First,999,123.24,5.0,7.85,18.88,True,True,8,2750.0,False,0.06
Hyundai Verna CRDi SX,Ahmedabad,2013,75000,First,1493,110.0,5.0,6.0,16.8,False,True,12,6250.0,False,0.05
Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,First,1193,88.7,5.0,4.0,17.57,True,True,9,4856.22,False,0.05
Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,First,2967,241.4,5.0,28.75,14.4,False,False,14,3000.0,True,0.12
Tata Indica Vista Quadrajet VX,Pune,2012,65000,First,1248,74.0,5.0,2.5,22.3,False,True,13,5000.0,False,0.03
Maruti Swift Dzire VDI,Delhi,2015,76128,First,1248,74.0,5.0,5.5,26.59,False,True,10,7612.8,False,0.07
Fiat Linea Emotion,Kolkata,2010,39852,First,1368,90.0,5.0,1.59,16.0,True,True,15,2656.8,False,0.02
Hyundai i20 1.2 Spotz,Mumbai,2017,18673,First,1197,81.83,5.0,6.22,18.6,True,True,8,2334.12,False,0.08
Hyundai EON Era Plus,Kolkata,2016,11583,First,814,55.2,5.0,2.75,21.1,True,True,9,1287.0,False,0.05
Mercedes-Benz GLA Class 200 CDI SPORT,Pune,2017,50000,First,2143,136.0,5.0,25.0,17.9,False,False,8,6250.0,True,0.18
Maruti Celerio VXI,Delhi,2014,77000,First,998,67.04,5.0,2.8,23.1,True,True,11,7000.0,False,0.04
Chevrolet Beat LT,Mumbai,2014,54890,Second,1199,76.8,5.0,2.45,17.8,True,True,11,4990.0,False,0.03
Honda Jazz 1.2 V AT i VTEC Privilege,Pune,2016,21000,First,1199,88.7,5.0,6.35,19.0,True,False,9,2333.33,False,0.07
BMW 3 Series 320d Highline,Mumbai,2009,58557,Third,1995,181.0,5.0,8.0,16.07,False,False,16,3659.81,True,0.04
Renault Duster 110PS Diesel RxL,Bangalore,2014,70000,First,1461,108.45,5.0,8.25,19.01,False,True,11,6363.64,False,0.08
Ford Figo 2015-2019 1.5P Titanium AT,Mumbai,2017,16000,First,1499,110.4,5.0,5.95,17.01,True,False,8,2000.0,False,0.05
Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,First,2393,147.8,7.0,19.92,13.68,False,True,7,1271.29,False,0.13
Chevrolet Beat Diesel LS,Kochi,2016,83629,First,936,56.3,5.0,3.15,25.44,False,True,9,9292.11,False,0.06
Volkswagen Polo GTI,Chennai,2014,35059,First,1798,189.0,4.0,5.75,17.21,True,False,11,3187.18,False,0.03
Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,First,3198,197.2,7.0,32.44,10.91,False,False,7,4364.57,False,0.16
Hyundai Verna 1.6 SX CRDI (O) AT,Kochi,2016,44875,Second,1582,126.32,5.0,8.01,22.32,False,False,9,4986.11,False,0.06
Ford Figo 2015-2019 1.2P Titanium Opt MT,Coimbatore,2017,25095,First,1196,86.8,5.0,6.48,18.16,True,True,8,3136.88,False,0.07
Maruti 800 AC,Jaipur,2007,59000,First,796,37.0,4.0,0.75,16.1,True,True,18,3277.78,False,0.02
Honda City i DTEC V,Kolkata,2014,36000,First,1498,98.6,5.0,5.0,26.0,False,True,11,3272.73,False,0.05
Mahindra XUV500 W8 2WD,Mumbai,2012,37000,First,2179,140.0,7.0,7.75,16.0,False,True,13,2846.15,False,0.06
Ford Figo Diesel ZXI,Chennai,2010,90000,First,1399,68.0,5.0,2.6,20.0,False,True,15,6000.0,False,0.04
Ford EcoSport 1.5 Petrol Titanium,Pune,2018,17000,First,1497,121.36,5.0,9.2,17.0,True,True,7,2428.57,False,0.08
Hyundai i20 Asta 1.2,Mumbai,2015,42575,First,1197,81.83,5.0,5.05,18.6,True,True,10,4257.5,False,0.06
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Hyderabad,2012,131000,First,2494,100.0,7.0,9.6,12.99,False,True,13,10076.92,False,0.1
Renault Duster 85PS Diesel RxL Optional,Mumbai,2013,74000,First,1461,83.8,5.0,5.5,20.46,False,True,12,6166.67,False,0.07
Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2013,47234,First,2494,100.6,8.0,9.35,12.99,False,True,12,3936.17,False,0.09
Honda City 1.5 S MT,Delhi,2009,231673,First,1497,118.0,5.0,2.6,17.0,True,True,16,14479.56,False,0.02
Maruti Alto K10 VXI,Hyderabad,2016,10000,First,998,67.1,5.0,3.5,24.07,True,True,9,1111.11,False,0.05
Nissan Micra Active XL Petrol,Kochi,2016,49389,First,1198,67.04,5.0,4.26,19.49,True,True,9,5487.67,False,0.06
Maruti Celerio VXI AT,Chennai,2016,12000,Second,998,67.04,5.0,4.25,23.1,True,False,9,1333.33,False,0.06
Mercedes-Benz New C-Class 200 Kompressor,Hyderabad,2010,65000,Second,1796,178.0,5.0,11.75,11.7,True,True,15,4333.33,True,0.07
Ford Fiesta Diesel Style,Chennai,2013,177000,First,1498,88.7,5.0,3.5,23.5,False,True,12,14750.0,False,0.04
Hyundai Verna 1.6 VTVT S,Jaipur,2015,89000,First,1591,121.3,5.0,7.5,17.01,True,True,10,8900.0,False,0.06
Hyundai i20 1.4 Asta (AT),Chennai,2009,72000,Third,1396,100.0,5.0,3.25,15.0,True,False,16,4500.0,False,0.03
Maruti Swift Dzire VXi,Chennai,2012,49000,First,1298,85.8,5.0,4.9,17.5,True,True,13,3769.23,False,0.06
Mercedes-Benz New C-Class C 220CDIBE Avantgarde Command,Hyderabad,2014,51355,First,2143,170.0,5.0,27.0,14.84,False,False,11,4668.64,True,0.16
Hyundai Elite i20 Petrol Asta,Kochi,2017,13460,First,1197,81.86,5.0,8.91,18.6,True,True,8,1682.5,False,0.11
Hyundai Verna 1.6 VTVT EX AT,Kochi,2014,35642,First,1591,121.4,5.0,6.69,17.01,True,False,11,3240.18,False,0.06
Chevrolet Cruze LTZ,Kochi,2014,52895,First,1998,163.7,5.0,6.02,17.3,False,True,11,4808.64,False,0.04
Toyota Corolla Altis 1.8 G,Mumbai,2010,93000,First,1798,138.03,5.0,4.5,14.28,True,True,15,6200.0,False,0.03
Maruti A-Star Vxi,Pune,2011,70000,First,998,66.1,5.0,2.0,19.0,True,True,14,5000.0,False,0.03
Nissan Micra Diesel XV Premium,Kolkata,2012,32048,First,1461,63.1,5.0,2.4,23.08,False,True,13,2465.23,False,0.04
Tata Nano LX,Pune,2013,4700,First,624,37.48,4.0,1.2,25.4,True,True,12,391.67,False,0.03
Maruti Swift Dzire Tour LDI,Delhi,2014,71800,First,1248,74.0,5.0,2.9,23.4,False,True,11,6527.27,False,0.04
Audi Q3 2.0 TDI Quattro,Ahmedabad,2016,45000,First,1968,184.0,5.0,27.0,17.32,False,False,9,5000.0,True,0.15
Honda Amaze VX i-DTEC,Chennai,2016,15388,First,1498,98.6,5.0,7.5,25.8,False,True,9,1709.78,False,0.08
Chevrolet Optra 1.6 LS,Mumbai,2004,98798,First,1599,104.0,5.0,1.5,14.7,True,True,21,4704.67,False,0.01
Audi Q5 2.0 TDI Premium Plus,Hyderabad,2016,43000,First,1968,174.3,5.0,39.5,14.16,False,False,9,4777.78,True,0.23
Maruti Ritz VDi,Hyderabad,2012,85112,First,1248,73.94,5.0,3.39,23.2,False,True,13,6547.08,False,0.05
Mahindra Scorpio S6 7 Seater,Kochi,2018,37804,First,2179,120.0,7.0,12.4,15.4,False,True,7,5400.57,False,0.1
Maruti Ciaz ZDi SHVS,Chennai,2014,45000,First,1248,88.5,5.0,6.85,28.09,False,True,11,4090.91,False,0.08
Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,Second,1364,138.0,5.0,5.75,21.43,False,True,14,8285.71,False,0.04
Tata Indica V2 eLS,Chennai,2015,100073,Second,1396,69.0,5.0,2.0,25.0,False,True,10,10007.3,False,0.03
Maruti 800 Std BSIII,Jaipur,2006,165000,First,796,37.0,4.0,0.9,16.1,True,True,19,8684.21,False,0.02
Volkswagen Polo 1.2 MPI Highline,Kolkata,2015,22000,First,1198,74.0,5.0,3.8,16.47,True,True,10,2200.0,False,0.05
Hyundai Elantra 2.0 SX Option AT,Delhi,2017,9500,First,1999,149.92,5.0,16.35,14.62,True,False,8,1187.5,False,0.11
Toyota Fortuner 4x2 4 Speed AT,Hyderabad,2012,152000,First,2982,169.0,7.0,16.5,11.5,False,False,13,11692.31,False,0.1
Maruti Baleno Zeta 1.2,Coimbatore,2019,17705,First,1197,83.1,5.0,8.7,21.4,True,True,6,2950.83,False,0.1
Maruti Baleno Zeta 1.2,Mumbai,2016,12000,First,1197,83.1,5.0,6.1,21.4,True,True,9,1333.33,False,0.07
Mini Cooper Countryman D,Hyderabad,2013,51000,First,1998,112.0,5.0,21.94,23.8,False,False,12,4250.0,False,0.2
Mercedes-Benz S Class 2005 2013 320 CDI,Chennai,2009,42000,Second,2987,210.0,5.0,22.0,13.0,False,False,16,2625.0,True,0.1
Maruti Alto K10 LXI,Delhi,2015,51000,First,998,67.1,5.0,2.65,20.92,True,True,10,5100.0,False,0.04
Maruti Swift VXI Optional,Kochi,2017,42527,First,1197,81.8,5.0,5.27,20.4,True,True,8,5315.88,False,0.06
Chevrolet Sail LT ABS,Kolkata,2014,45000,First,1248,74.0,5.0,2.48,22.1,False,True,11,4090.91,False,0.03
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,2011,70000,First,2494,102.0,8.0,6.0,12.8,False,True,14,5000.0,False,0.06
Toyota Fortuner 3.0 Diesel,Mumbai,2009,92000,First,2982,171.0,7.0,8.9,11.5,False,True,16,5750.0,False,0.05
BMW 3 Series 320d Sport Line,Hyderabad,2012,57156,Second,1995,184.0,5.0,18.0,18.88,False,False,13,4396.62,True,0.1
Skoda Octavia Ambition 1.4 TSI MT,Coimbatore,2016,53211,First,1395,138.02,5.0,11.64,16.8,True,True,9,5912.33,False,0.08
Toyota Fortuner 3.0 Diesel,Kolkata,2019,80000,First,2982,171.0,7.0,8.99,11.5,False,True,6,13333.33,False,0.05
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Bangalore,2009,74000,First,1896,105.0,5.0,5.25,15.5,False,False,16,4625.0,False,0.05
Hyundai i20 1.4 CRDi Asta,Kolkata,2011,37000,First,1396,90.0,5.0,2.95,23.0,False,True,14,2642.86,False,0.03
Tata Manza Club Class Quadrajet90 LX,Mumbai,2013,64000,Second,1248,88.76,5.0,2.65,21.02,False,True,12,5333.33,False,0.03
Volkswagen Vento Petrol Highline,Pune,2013,57197,First,1598,103.6,5.0,4.0,15.04,True,True,12,4766.42,False,0.04
Hyundai Creta 1.6 SX Automatic Diesel,Chennai,2016,55000,First,1582,126.2,5.0,12.5,17.6,False,False,9,6111.11,False,0.1
Maruti Ritz VXI,Mumbai,2014,33000,First,1197,85.8,5.0,3.25,21.1,True,True,11,3000.0,False,0.04
Honda CR-V 2.0L 2WD MT,Delhi,2008,70000,First,1997,141.1,5.0,4.0,13.1,True,True,17,4117.65,False,0.03
Mahindra XUV500 W8 2WD,Delhi,2012,75000,Second,2179,140.0,7.0,6.25,15.1,False,True,13,5769.23,False,0.04
Volkswagen Ameo 1.5 TDI Comfortline,Jaipur,2016,58095,First,1498,108.62,5.0,5.8,21.66,False,True,9,6455.0,False,0.05
Tata Zest Revotron 1.2 XT,Kolkata,2015,7445,First,1193,88.7,5.0,5.0,17.57,True,True,10,744.5,False,0.06
Jaguar XJ 3.0L Portfolio LWB,Kochi,2016,17652,First,2993,270.88,5.0,58.73,12.9,False,False,9,1961.33,True,0.22
Toyota Corolla Altis 1.8 VL CVT,Kochi,2018,28321,First,1798,138.03,5.0,17.49,14.28,True,False,7,4045.86,False,0.13
Maruti A-Star Vxi,Pune,2011,69000,Second,998,66.1,5.0,1.95,19.0,True,True,14,4928.57,False,0.03
Honda Accord VTi-L (AT),Mumbai,2007,80000,First,2354,142.0,5.0,3.0,11.1,True,False,18,4444.44,False,0.02
Hyundai i20 Asta (o),Delhi,2014,42365,First,1197,80.0,5.0,5.5,17.0,True,True,11,3851.36,False,0.07
Toyota Fortuner 4x2 AT,Delhi,2013,123000,First,2982,168.5,7.0,16.5,12.55,False,False,12,10250.0,False,0.1
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,2011,40000,Second,1796,186.0,5.0,14.5,11.74,True,False,14,2857.14,True,0.08
Maruti Baleno Alpha 1.3,Hyderabad,2016,30112,First,1248,74.0,5.0,7.79,27.39,False,True,9,3345.78,False,0.11
Maruti Ertiga VDI,Kochi,2017,43775,First,1248,88.76,7.0,8.27,20.77,False,True,8,5471.88,False,0.09
Land Rover Range Rover Sport SE,Kochi,2019,26013,First,2993,255.0,5.0,97.07,12.65,False,False,6,4335.5,True,0.38
Chevrolet Optra Magnum 1.6 LT ABS BS3,Mumbai,2012,56000,First,1598,102.5,5.0,2.15,12.9,True,True,13,4307.69,False,0.02
Honda Civic 2006-2010 1.8 V AT,Hyderabad,2008,95000,Second,1799,130.0,5.0,3.0,12.9,True,False,17,5588.24,False,0.02
BMW X3 xDrive20d,Coimbatore,2014,41089,First,1995,184.0,5.0,28.79,16.09,False,False,11,3735.36,True,0.16
Skoda Laura Ambition 2.0 TDI CR AT,Mumbai,2011,41988,First,1968,138.1,5.0,5.45,20.0,False,False,14,2999.14,False,0.04
Maruti Swift Dzire VDI,Delhi,2013,72486,First,1248,74.0,5.0,3.95,23.4,False,True,12,6040.5,False,0.05
Volvo V40 Cross Country D3,Pune,2013,92000,First,1984,150.0,5.0,16.0,23.3,False,False,12,7666.67,True,0.11
Maruti Swift Dzire ZXi,Delhi,2013,40000,First,1298,85.8,5.0,4.25,17.5,True,True,12,3333.33,False,0.05
Land Rover Range Rover 2.2L Pure,Bangalore,2014,56000,First,2179,187.7,5.0,34.5,12.7,False,False,11,5090.91,True,0.18
Honda Accord 2.4 AT,Mumbai,2008,125000,Third,2354,177.6,5.0,2.6,11.7,True,False,17,7352.94,False,0.01
Toyota Innova 2.5 G (Diesel) 8 Seater,Kochi,2017,29219,First,2494,100.6,8.0,13.48,12.99,False,True,8,3652.38,False,0.13
Toyota Fortuner 4x4 MT,Hyderabad,2018,39927,First,2982,168.5,7.0,32.1,12.55,False,True,7,5703.86,False,0.19
Honda Jazz 1.2 E i VTEC,Kochi,2018,38593,First,1199,88.7,5.0,6.17,18.7,True,True,7,5513.29,False,0.07
Honda City 1.5 V MT,Kolkata,2015,32000,First,1497,118.0,5.0,5.5,17.0,True,True,10,3200.0,False,0.05
Maruti Dzire AMT ZDI Plus,Hyderabad,2017,28226,First,1248,73.75,5.0,9.15,28.4,False,False,8,3528.25,False,0.12
Nissan Sunny 2011-2014 Diesel XL,Pune,2014,95000,First,1461,84.8,5.0,4.5,21.64,False,True,11,8636.36,False,0.05
Toyota Innova 2.5 G (Diesel) 8 Seater,Chennai,2014,194000,First,2494,100.6,8.0,10.5,12.99,False,True,11,17636.36,False,0.1
Honda Brio S MT,Coimbatore,2016,14821,First,1198,86.8,5.0,5.37,19.4,True,True,9,1646.78,False,0.06
Volkswagen Vento Petrol Trendline,Bangalore,2012,52000,First,1598,103.6,5.0,5.45,15.04,True,True,13,4000.0,False,0.05
Mahindra XUV500 W4,Mumbai,2016,33000,First,2179,140.0,7.0,9.25,16.0,False,True,9,3666.67,False,0.07
Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,2016,29200,First,1498,98.96,5.0,7.7,23.0,False,True,9,3244.44,False,0.08
Skoda Yeti Ambition 4X2,Hyderabad,2012,99754,First,1968,108.49,5.0,7.99,17.72,False,True,13,7673.38,False,0.07
Hyundai i10 Sportz,Chennai,2012,49000,First,1197,78.9,5.0,3.0,20.36,True,True,13,3769.23,False,0.04
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2005,299322,First,2494,102.0,8.0,4.0,12.8,False,True,20,14966.1,False,0.04
Tata Zest Quadrajet 1.3 XT,Coimbatore,2018,38310,First,1248,88.7,5.0,6.69,20.65,False,True,7,5472.86,False,0.08
Maruti Swift VDI,Delhi,2014,56000,First,1248,74.0,5.0,4.25,22.9,False,True,11,5090.91,False,0.06
Skoda Rapid 1.5 TDI AT Style,Kolkata,2017,31300,First,1498,108.4,5.0,10.5,21.72,False,False,8,3912.5,False,0.1
Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,11241,First,2393,147.8,8.0,22.55,13.68,False,True,6,1873.5,False,0.15
Hyundai Verna 1.6 SX VTVT,Pune,2014,48000,Second,1591,121.3,5.0,5.2,17.01,True,True,11,4363.64,False,0.04
Honda City i VTEC VX Option,Coimbatore,2019,23882,First,1497,117.3,5.0,11.87,17.4,True,True,6,3980.33,False,0.1
Honda City i DTEC SV,Hyderabad,2014,65000,First,1498,98.6,5.0,6.99,26.0,False,True,11,5909.09,False,0.07
Volkswagen Vento Diesel Highline,Jaipur,2011,50000,First,1598,103.6,5.0,5.0,20.54,False,True,14,3571.43,False,0.05
Audi Q5 2008-2012 3.0 TDI,Chennai,2014,25000,First,2967,236.0,5.0,44.0,12.19,False,False,11,2272.73,True,0.19
Maruti Alto 800 LXI,Chennai,2015,21000,First,796,47.3,5.0,2.79,22.74,True,True,10,2100.0,False,0.06
Tata Manza ELAN Quadrajet BS IV,Pune,2012,148000,Second,1248,88.8,5.0,2.9,21.12,False,True,13,11384.62,False,0.03
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Delhi,2016,68000,First,1591,121.3,5.0,9.85,15.29,True,True,9,7555.56,False,0.08
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Bangalore,2014,52000,First,2987,224.0,7.0,49.0,12.0,False,False,11,4727.27,True,0.22
Mahindra Thar CRDe,Jaipur,2016,19000,First,2498,105.0,6.0,9.25,16.55,False,True,9,2111.11,False,0.09
Hyundai Verna 1.6 CRDI,Mumbai,2011,74000,Second,1582,126.3,5.0,3.75,22.32,False,True,14,5285.71,False,0.03
Ford Aspire Titanium Diesel,Coimbatore,2017,30279,First,1498,99.0,5.0,7.29,26.1,False,True,8,3784.88,False,0.07
Mini Cooper 3 DOOR D,Mumbai,2016,20000,First,1496,113.98,4.0,23.5,20.7,False,False,9,2222.22,False,0.21
Maruti Omni 8 Seater BSIV,Hyderabad,2013,34834,First,796,35.0,5.0,2.6,14.0,True,True,12,2902.83,False,0.07
Mahindra Verito 1.5 D4 BSIV,Pune,2015,90000,Second,1461,65.0,5.0,3.1,21.03,False,True,10,9000.0,False,0.05
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Coimbatore,2016,38730,First,2143,203.0,5.0,29.98,14.21,False,False,9,4303.33,True,0.15
Renault Duster 110PS Diesel RxZ,Kochi,2016,57390,First,1461,108.45,5.0,6.73,19.01,False,True,9,6376.67,False,0.06
Maruti Swift Dzire Tour LDI,Kolkata,2016,100000,First,1248,74.0,5.0,3.5,23.4,False,True,9,11111.11,False,0.05
Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,50000,First,1198,73.9,5.0,2.35,16.47,True,True,14,3571.43,False,0.03
Mahindra XUV500 W10 2WD,Coimbatore,2017,64961,First,2179,140.0,7.0,16.13,16.0,False,True,8,8120.12,False,0.12
Volkswagen Polo 1.2 MPI Highline,Coimbatore,2014,72465,First,1198,74.0,5.0,5.9,16.47,True,True,11,6587.73,False,0.08
Maruti Ritz VXI,Hyderabad,2012,68776,First,1197,85.8,5.0,3.9,21.1,True,True,13,5290.46,False,0.05
Toyota Innova 2.5 GX 7 STR BSIV,Delhi,2012,68000,First,2494,102.0,7.0,6.95,12.8,False,True,13,5230.77,False,0.07
Honda City i DTec SV,Delhi,2015,33000,First,1498,98.6,5.0,7.0,26.0,False,True,10,3300.0,False,0.07
Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2017,22389,First,1198,73.75,5.0,7.23,17.0,True,True,8,2798.62,False,0.1
Maruti SX4 ZDI Leather,Mumbai,2012,90000,First,1248,88.8,5.0,3.81,21.5,False,True,13,6923.08,False,0.04
Maruti Swift ZXI,Chennai,2012,42000,Third,1197,85.8,5.0,4.5,18.6,True,True,13,3230.77,False,0.05
Hyundai Creta 1.6 CRDi SX,Pune,2017,38767,First,1582,126.2,5.0,12.6,19.67,False,True,8,4845.88,False,0.1
Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000,First,2967,241.4,7.0,48.0,12.07,False,False,10,2100.0,True,0.2
Maruti Alto LXi BSIII,Coimbatore,2010,59136,First,796,46.3,5.0,2.96,19.7,True,True,15,3942.4,False,0.06
Honda Amaze SX i-DTEC,Kolkata,2014,36000,First,1498,98.6,5.0,3.25,25.8,False,True,11,3272.73,False,0.03
Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2011,95000,Second,1968,167.7,5.0,8.5,18.33,False,False,14,6785.71,False,0.05
Hyundai Elantra CRDi SX AT,Mumbai,2013,51000,First,1582,126.24,5.0,8.75,19.5,False,False,12,4250.0,False,0.07
Maruti Wagon R VXI BS IV,Kochi,2011,36411,First,998,67.1,5.0,3.08,18.9,True,True,14,2600.79,False,0.05
Land Rover Discovery Sport TD4 HSE 7S,Mumbai,2017,40000,First,1999,148.31,7.0,41.5,12.81,False,False,8,5000.0,True,0.28
Honda City i VTEC SV,Pune,2016,27300,First,1497,117.3,5.0,7.0,17.8,True,True,9,3033.33,False,0.06
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,29813,Second,1991,181.03,5.0,11.5,14.74,True,False,14,2129.5,True,0.06
Maruti Wagon R LX BS IV,Pune,2011,71000,First,998,67.04,5.0,2.6,20.51,True,True,14,5071.43,False,0.04
Hyundai Verna 1.6 CRDI,Kolkata,2014,32000,First,1582,126.3,5.0,4.3,22.32,False,True,11,2909.09,False,0.03
Volkswagen Tiguan 2.0 TDI Highline,Jaipur,2017,50510,First,1968,141.0,5.0,24.9,17.06,False,False,8,6313.75,False,0.18
BMW X1 sDrive 20d Exclusive,Pune,2011,102000,First,1995,177.0,5.0,13.75,15.06,False,False,14,7285.71,True,0.08
Hyundai Grand i10 1.2 CRDi Sportz Option,Kolkata,2014,42277,First,1186,73.97,5.0,3.85,24.0,False,True,11,3843.36,False,0.05
Mercedes-Benz E-Class E250 CDI Avantgrade,Mumbai,2014,46000,First,2143,201.1,5.0,23.25,13.0,False,False,11,4181.82,True,0.12
Hyundai Grand i10 Asta Option,Bangalore,2015,50000,First,1197,82.0,5.0,5.75,18.9,True,True,10,5000.0,False,0.07
Hyundai i10 Magna 1.2,Mumbai,2008,62000,Second,1197,78.9,5.0,1.65,20.36,True,True,17,3647.06,False,0.02
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,Mumbai,2012,78000,First,1968,138.1,5.0,6.5,19.33,False,True,13,6000.0,False,0.05
Skoda Yeti Elegance,Chennai,2011,79000,First,1968,138.08,5.0,7.5,17.67,False,True,14,5642.86,False,0.05
Audi Q7 45 TDI Quattro Premium Plus,Kochi,2019,6773,First,2967,245.0,7.0,72.94,14.75,False,False,6,1128.83,True,0.3
Toyota Fortuner 3.0 Diesel,Chennai,2010,135000,Second,2982,171.0,7.0,11.0,11.5,False,True,15,9000.0,False,0.06
Maruti Wagon R VXI Minor ABS,Kochi,2013,36716,First,1061,67.0,5.0,3.02,18.9,True,True,12,3059.67,False,0.05
